employee_id,name,age,salary,join_date,department,gender,country,city,weight_kg,is_active,review,price,target
14853,Diana A.,45.0,102942.0,2019-01-14,Sales,Male,United States,Sylhet,104.4,False,Delivery was fast and packaging great.,244.98000000000002,0
14854,Hasan W.,25.0,102975.0,2023-06-09,Engineering,Female,Bangladesh,Dhaka,115.2,False,Would buy again without hesitation.,221.5,0
14855,Ira O.,48.0,61917.0,2024-05-16,Sales,Female,United States,Khulna,56.7,True,Very satisfied with the quality.,265.41,0
14856,Alice E.,56.0,94793.0,2024-06-23,Sales,Male,Bangladesh,Dhaka,86.8,False,Good value for money.,189.81,0
14857,Diana F.,33.0,99370.0,2020-06-23,Marketing,Male,United States,Dhaka,121.8,True,No Review,270.02,0
14858,John X.,25.0,103243.0,2019-06-07,Marketing,Female,Bangladesh,Sylhet,90.0,False,Very satisfied with the quality.,410.56,1
14859,Bob Z.,62.0,117122.0,2020-09-22,Finance,Male,Bangladesh,Sylhet,49.7,False,No Review,144.26,0
14860,Bob W.,32.0,33369.0,2021-06-25,Marketing,Female,Bangladesh,Sylhet,79.9,False,"Excellent product, highly recommend!",494.2,0
14861,Hasan Q.,60.0,78918.0,2020-01-31,Sales,Male,United States,Chittagong,85.4,False,Product met all expectations.,90.97,0
14862,Alice F.,27.0,89022.0,2018-11-25,Engineering,Female,United States,Chittagong,91.6,False,No Review,443.81,0
14863,Bob S.,63.0,40606.0,2024-10-19,HR,Male,United Kingdom,Rajshahi,64.0,False,Delivery was fast and packaging great.,189.9,0
14864,Bob M.,36.0,83958.0,2016-12-08,Sales,Male,United States,Rajshahi,103.0,False,Delivery was fast and packaging great.,59.62,0
14865,Frank X.,19.0,75294.0,2013-09-24,Engineering,Female,United Kingdom,Dhaka,98.4,False,"Excellent product, highly recommend!",60.32,0
14866,Frank Y.,57.0,56924.0,2018-01-02,Sales,Female,United States,Chittagong,77.1,False,"Excellent product, highly recommend!",292.61,0
14867,Diana H.,20.0,95957.0,2022-11-01,HR,Female,United States,Rajshahi,94.9,True,Would buy again without hesitation.,152.71,0
14868,Eve L.,31.0,37299.0,2023-06-09,Marketing,Female,United Kingdom,Sylhet,119.0,False,Good value for money.,189.9,0
14869,Hasan I.,25.0,108102.0,2022-08-26,Finance,Female,Bangladesh,Chittagong,106.0,False,Product met all expectations.,224.33,0
14870,Frank C.,22.0,58706.0,2011-09-21,Engineering,Female,United Kingdom,Rajshahi,79.9,True,"Excellent product, highly recommend!",33.1,0
14871,Hasan A.,41.0,116677.0,2014-10-01,Finance,Male,United Kingdom,Sylhet,77.3,False,Would buy again without hesitation.,32.47,0
14872,Alice A.,44.0,75294.0,2015-09-07,Finance,Female,Bangladesh,Khulna,120.3,True,Delivery was fast and packaging great.,428.26,0
14873,Eve D.,35.0,52111.0,2015-07-02,Sales,Female,United States,Sylhet,66.4,False,No Review,499.33,0
14874,Bob M.,65.0,78682.0,2014-01-24,Engineering,Male,United States,Dhaka,72.8,True,Very satisfied with the quality.,17.78,0
14875,Ira K.,38.0,43829.0,2012-07-04,Marketing,Male,United States,Sylhet,78.6,True,Delivery was fast and packaging great.,298.59,0
14876,Eve F.,60.0,66089.0,2021-06-10,Engineering,Female,United Kingdom,Rajshahi,68.1,False,"Excellent product, highly recommend!",212.44,0
14877,Alice U.,36.0,73167.0,2014-05-10,Sales,Female,Bangladesh,Sylhet,47.9,False,Would buy again without hesitation.,223.62,0
14878,Frank L.,19.0,75294.0,2019-09-16,Marketing,Female,Bangladesh,Khulna,67.3,False,Good value for money.,153.43,0
14879,Eve U.,48.0,75455.0,2011-09-26,Marketing,Female,United States,Rajshahi,46.2,False,Delivery was fast and packaging great.,224.84,0
14880,Bob L.,35.0,43010.0,2013-06-26,Finance,Male,United States,Dhaka,86.8,True,Very satisfied with the quality.,206.31,0
14881,Hasan J.,30.0,102692.0,2023-08-17,HR,Male,United Kingdom,Khulna,76.5,True,"Excellent product, highly recommend!",72.82,0
14882,Diana Z.,43.0,60190.0,2014-02-03,Engineering,Male,United States,Sylhet,62.6,True,Delivery was fast and packaging great.,318.74,0
14883,Grace N.,41.0,53117.0,2019-04-23,Sales,Male,United Kingdom,Sylhet,108.5,True,Delivery was fast and packaging great.,9.07,0
14884,Frank Q.,53.0,41744.0,2014-06-10,HR,Female,Bangladesh,Khulna,125.2,False,Would buy again without hesitation.,56.92,0
14885,Charlie V.,45.0,106472.0,2014-12-01,Marketing,Female,United States,Sylhet,109.3,True,Very satisfied with the quality.,217.7,0
14886,Charlie D.,51.0,103183.0,2023-06-09,Finance,Male,Bangladesh,Sylhet,118.8,False,Delivery was fast and packaging great.,299.35,0
14887,John P.,23.0,77607.0,2023-06-09,Sales,Male,United States,Sylhet,69.7,True,Good value for money.,444.08,0
14888,Grace R.,47.0,101943.0,2020-04-23,Engineering,Female,Bangladesh,Khulna,70.6,True,Would buy again without hesitation.,262.97,0
14889,Frank O.,61.0,57487.0,2023-06-09,HR,Male,United States,Rajshahi,107.2,True,Very satisfied with the quality.,179.78,0
14890,Frank S.,29.0,49985.0,2011-12-29,Engineering,Male,United Kingdom,Sylhet,70.7,False,Good value for money.,480.69,0
14891,Diana X.,26.0,60335.0,2020-02-11,HR,Male,United States,Rajshahi,125.3,True,Delivery was fast and packaging great.,391.82,0
14892,Diana G.,25.0,90485.0,2014-07-16,Sales,Female,United States,Rajshahi,86.8,False,Very satisfied with the quality.,255.04,1
14893,Diana S.,59.0,40143.0,2016-06-11,HR,Male,Bangladesh,Rajshahi,91.7,True,No Review,407.12,0
14894,Eve D.,37.0,76876.0,2023-10-31,Engineering,Male,United States,Rajshahi,97.3,False,Good value for money.,330.57,0
14895,Grace Z.,49.0,98655.0,2013-01-08,Marketing,Male,Bangladesh,Dhaka,111.6,True,"Excellent product, highly recommend!",486.81,1
14896,Eve Y.,29.0,51193.0,2018-02-16,Marketing,Female,United States,Chittagong,53.1,True,Very satisfied with the quality.,216.55,0
14897,Charlie Q.,57.0,88359.0,2014-01-11,Finance,Male,Bangladesh,Chittagong,50.6,False,Good value for money.,419.14,0
14898,Charlie W.,18.0,67613.0,2024-09-13,Marketing,Female,Bangladesh,Dhaka,90.1,True,Delivery was fast and packaging great.,64.85,0
14899,Ira E.,34.0,65263.0,2022-08-02,Engineering,Male,United States,Chittagong,79.8,False,Product met all expectations.,76.72,1
14900,Hasan W.,41.0,108385.0,2023-06-09,Marketing,Male,Bangladesh,Khulna,107.8,True,Delivery was fast and packaging great.,130.02,0
14901,John G.,63.0,45056.0,2022-02-18,HR,Female,United Kingdom,Khulna,52.3,False,Delivery was fast and packaging great.,104.08,0
14902,Frank M.,57.0,41792.0,2023-01-22,HR,Female,United Kingdom,Chittagong,86.5,False,"Excellent product, highly recommend!",199.25,1
14903,Eve A.,47.0,33549.0,2015-07-19,Finance,Male,Bangladesh,Rajshahi,124.7,False,No Review,188.04,0
14904,Hasan J.,38.0,57880.0,2017-11-14,Finance,Female,United States,Khulna,72.4,True,Good value for money.,319.84,0
14905,Hasan J.,36.0,47410.0,2021-04-26,Engineering,Female,Bangladesh,Rajshahi,109.3,False,Very satisfied with the quality.,312.81,0
14906,Eve Y.,23.0,66201.0,2011-04-05,Sales,Male,United States,Rajshahi,71.5,False,"Excellent product, highly recommend!",209.93,0
14907,Frank O.,20.0,42246.0,2010-09-03,HR,Female,United Kingdom,Khulna,107.9,False,Delivery was fast and packaging great.,21.11,0
14908,Eve K.,59.0,75294.0,2022-03-03,HR,Male,Bangladesh,Sylhet,50.6,False,"Excellent product, highly recommend!",205.05,1
14909,Bob Y.,51.0,50359.0,2011-11-28,Marketing,Male,United States,Rajshahi,67.8,True,Good value for money.,258.17,0
14910,Hasan P.,60.0,64087.0,2024-01-29,Finance,Female,Bangladesh,Khulna,52.0,False,Good value for money.,218.03,0
14911,Diana R.,57.0,100656.0,2018-03-25,Engineering,Female,United States,Sylhet,97.2,True,"Excellent product, highly recommend!",264.24,0
14912,Grace D.,64.0,87086.0,2017-04-24,Finance,Female,United States,Khulna,116.2,False,"Excellent product, highly recommend!",100.4,0
14913,Bob J.,49.0,75294.0,2024-07-25,Marketing,Female,United Kingdom,Khulna,82.8,False,Would buy again without hesitation.,174.37,0
14914,Hasan Y.,29.0,75294.0,2013-05-10,Sales,Female,United Kingdom,Khulna,102.3,False,Product met all expectations.,282.11,0
14915,Frank E.,61.0,110962.0,2017-08-27,HR,Female,United Kingdom,Chittagong,47.4,False,Delivery was fast and packaging great.,304.15,0
14916,Charlie V.,41.0,42361.0,2011-12-28,HR,Male,Bangladesh,Rajshahi,60.0,False,Good value for money.,173.79,0
14917,Hasan J.,18.0,56706.0,2021-06-21,Finance,Female,United Kingdom,Sylhet,129.8,True,Delivery was fast and packaging great.,411.81,1
14918,Bob J.,65.0,73993.0,2013-08-29,Sales,Male,United Kingdom,Chittagong,67.8,False,Delivery was fast and packaging great.,116.02,0
14919,Frank L.,38.0,110396.0,2017-08-19,Sales,Female,Bangladesh,Dhaka,96.7,True,Product met all expectations.,58.87,0
14920,Grace M.,18.0,63840.0,2013-03-14,Sales,Female,United Kingdom,Rajshahi,96.1,True,Very satisfied with the quality.,187.57,0
14921,Bob U.,45.0,98750.0,2021-08-13,Engineering,Female,United States,Dhaka,81.8,True,Good value for money.,104.84,0
14922,Eve I.,20.0,57522.0,2024-11-02,Marketing,Female,United States,Chittagong,50.4,False,Would buy again without hesitation.,227.03,0
14923,Charlie F.,31.0,73712.0,2011-01-06,Marketing,Female,United Kingdom,Chittagong,76.4,False,Good value for money.,370.92,0
14924,Ira V.,57.0,75294.0,2016-10-14,Marketing,Female,United States,Rajshahi,77.0,False,Very satisfied with the quality.,8.85,0
14925,Diana X.,59.0,53991.0,2013-02-13,Sales,Female,United States,Chittagong,53.0,False,Product met all expectations.,5.83,0
14926,Alice I.,41.0,102306.0,2010-03-18,Marketing,Male,United Kingdom,Khulna,83.8,True,Good value for money.,315.15,0
14927,Grace M.,56.0,75294.0,2014-07-11,Engineering,Female,United Kingdom,Dhaka,116.6,False,Would buy again without hesitation.,443.33,0
14928,Grace Z.,41.0,105274.0,2019-04-18,Sales,Male,United States,Chittagong,86.8,True,"Excellent product, highly recommend!",381.79,0
14929,John H.,32.0,30228.0,2017-10-10,HR,Female,Bangladesh,Chittagong,87.4,True,"Excellent product, highly recommend!",451.95,0
14930,Alice V.,49.0,113523.0,2014-07-28,Sales,Male,Bangladesh,Dhaka,113.6,False,Would buy again without hesitation.,46.07,0
14931,Charlie Y.,54.0,81822.0,2021-11-16,Finance,Female,United Kingdom,Dhaka,49.0,False,Very satisfied with the quality.,187.91,0
14932,Alice M.,22.0,34856.0,2012-08-28,Engineering,Male,United States,Dhaka,62.3,True,Delivery was fast and packaging great.,157.82,0
14933,Grace M.,43.0,89306.0,2011-03-24,HR,Male,Bangladesh,Khulna,95.9,True,No Review,99.8,0
14934,Bob N.,46.0,43542.0,2018-02-18,HR,Male,United Kingdom,Sylhet,77.0,False,Would buy again without hesitation.,66.58,0
14935,Eve G.,30.0,75294.0,2012-02-19,HR,Female,Bangladesh,Sylhet,66.6,False,Good value for money.,47.58,0
14936,John V.,44.0,97344.0,2022-05-28,Marketing,Female,United States,Rajshahi,83.0,True,Would buy again without hesitation.,301.71,0
14937,John I.,47.0,66193.0,2023-06-09,Finance,Male,United Kingdom,Dhaka,62.8,False,Would buy again without hesitation.,430.82,0
14938,John Y.,61.0,84041.0,2021-05-09,Sales,Female,United Kingdom,Khulna,78.2,False,Good value for money.,320.17,0
14939,Alice E.,63.0,39935.0,2014-06-02,Engineering,Male,Bangladesh,Sylhet,61.7,True,Would buy again without hesitation.,5.51,0
14940,Frank U.,53.0,82610.0,2018-02-14,Marketing,Female,United States,Chittagong,120.4,True,Good value for money.,475.6,0
14941,Diana P.,41.0,75294.0,2011-03-25,Sales,Male,United States,Khulna,88.2,False,Delivery was fast and packaging great.,5.42,0
14942,Diana U.,60.0,84497.0,2014-02-08,Sales,Female,Bangladesh,Khulna,46.8,False,Good value for money.,384.41,0
14943,Hasan Q.,53.0,93394.0,2020-10-19,Sales,Male,United Kingdom,Khulna,118.7,False,No Review,160.08,0
14944,Eve C.,65.0,59365.0,2018-06-30,Finance,Male,United States,Sylhet,106.0,False,Very satisfied with the quality.,305.89,0
14945,Charlie O.,19.0,33694.0,2020-06-17,Finance,Male,United Kingdom,Rajshahi,85.5,False,Good value for money.,191.27,1
14946,Hasan O.,46.0,75294.0,2022-06-18,Sales,Female,United States,Rajshahi,53.4,False,Would buy again without hesitation.,265.07,0
14947,Diana K.,63.0,75294.0,2021-02-15,Finance,Male,United States,Dhaka,77.6,False,No Review,422.47,0
14948,Charlie N.,59.0,96852.0,2018-02-06,Sales,Male,United States,Dhaka,123.5,True,No Review,29.41,0
14949,Ira F.,18.0,69442.0,2023-06-09,HR,Male,Bangladesh,Khulna,59.7,False,Would buy again without hesitation.,24.66,0
14950,Frank N.,21.0,42773.0,2022-09-24,HR,Male,United Kingdom,Sylhet,104.0,True,Would buy again without hesitation.,458.17,0
14951,Grace V.,30.0,73756.0,2020-01-31,Finance,Male,United States,Khulna,79.9,True,No Review,269.66,1
14952,Grace R.,44.0,94957.0,2013-10-03,Sales,Male,United States,Sylhet,105.5,True,"Excellent product, highly recommend!",432.36,0
14953,Alice J.,27.0,97748.0,2022-09-17,Marketing,Male,Bangladesh,Sylhet,47.3,True,No Review,416.38,0
14954,Frank A.,45.0,95898.0,2013-03-10,Sales,Female,Bangladesh,Rajshahi,54.5,True,Product met all expectations.,84.11,0
14955,Ira Y.,62.0,35660.0,2016-06-02,HR,Male,United States,Khulna,118.0,True,Delivery was fast and packaging great.,131.31,0
14956,Grace O.,31.0,51203.0,2024-02-05,Sales,Female,United States,Rajshahi,71.0,True,Good value for money.,138.14,0
14957,Alice I.,50.0,75294.0,2015-09-15,Engineering,Male,United States,Rajshahi,48.1,False,Good value for money.,379.35,0
14958,John V.,61.0,45530.0,2021-02-21,Sales,Male,United States,Dhaka,78.1,True,Very satisfied with the quality.,242.73,0
14959,Eve J.,28.0,100603.0,2011-07-01,Marketing,Male,United States,Khulna,95.0,False,Delivery was fast and packaging great.,375.54,0
14960,Charlie D.,22.0,84282.0,2016-02-14,Engineering,Male,United States,Sylhet,99.4,False,good,424.88,0
14961,Diana V.,54.0,114802.0,2023-06-09,Finance,Female,Bangladesh,Dhaka,116.3,False,Good value for money.,127.21,0
14962,Eve F.,50.0,58710.0,2014-05-11,Sales,Male,United Kingdom,Rajshahi,95.6,True,Delivery was fast and packaging great.,328.72,0
14963,Frank V.,48.0,85663.0,2010-11-23,Finance,Female,United States,Chittagong,76.0,False,Very satisfied with the quality.,39.18,0
14964,John B.,22.0,81721.0,2020-02-09,Marketing,Male,United States,Chittagong,84.8,False,Would buy again without hesitation.,134.51,0
14965,Ira L.,59.0,44757.0,2018-03-06,Engineering,Female,United States,Khulna,73.9,False,Very satisfied with the quality.,142.12,0
14966,Charlie K.,63.0,83651.0,2023-06-09,Finance,Female,Bangladesh,Sylhet,114.1,False,good,244.98000000000002,0
14967,Ira Z.,25.0,72330.0,2011-12-12,HR,Female,United States,Khulna,112.0,False,Good value for money.,372.81,0
14968,Eve Z.,63.0,75294.0,2023-06-09,Engineering,Female,Bangladesh,Dhaka,88.1,True,Would buy again without hesitation.,200.24,0
14969,Charlie R.,48.0,73390.0,2023-02-22,HR,Female,United Kingdom,Sylhet,99.4,False,Very satisfied with the quality.,258.98,0
14970,Bob A.,47.0,100969.0,2023-06-09,Finance,Female,Bangladesh,Sylhet,122.1,False,Good value for money.,440.3,0
14971,John F.,36.0,51606.0,2019-03-22,Engineering,Female,United Kingdom,Sylhet,126.7,False,Would buy again without hesitation.,12.81,0
14972,Grace M.,59.0,31370.0,2023-06-19,Marketing,Male,United States,Rajshahi,58.4,True,Good value for money.,130.68,0
14973,Bob Q.,52.0,93776.0,2011-10-28,Finance,Female,United States,Rajshahi,70.1,False,Would buy again without hesitation.,488.11,0
14974,Charlie P.,40.0,77646.0,2023-06-09,Sales,Female,United Kingdom,Khulna,94.4,True,"Excellent product, highly recommend!",236.07,0
14975,Grace S.,58.0,34195.0,2016-01-30,Engineering,Male,United States,Chittagong,82.2,True,Product met all expectations.,209.97,0
14976,Bob R.,44.0,75294.0,2023-01-11,Marketing,Male,United States,Chittagong,56.2,True,No Review,74.06,0
14977,Hasan G.,64.0,104421.0,2018-10-18,Marketing,Male,United States,Chittagong,100.2,False,good,402.67,0
14978,Bob H.,39.0,30858.0,2017-07-28,Sales,Female,United States,Khulna,61.7,False,Good value for money.,452.7,0
14979,Eve L.,52.0,34582.0,2019-04-23,Marketing,Female,Bangladesh,Sylhet,127.9,True,Delivery was fast and packaging great.,472.56,0
14980,Charlie R.,18.0,97202.0,2019-03-01,Finance,Male,Bangladesh,Dhaka,46.3,True,No Review,118.33,0
14981,Eve F.,38.0,53427.0,2012-10-24,Marketing,Male,Bangladesh,Rajshahi,111.2,False,Product met all expectations.,450.62,0
14982,John E.,38.0,106706.0,2011-11-15,Engineering,Male,Bangladesh,Dhaka,104.0,True,Would buy again without hesitation.,176.73,0
14983,Eve O.,58.0,34930.0,2016-01-10,Marketing,Male,United Kingdom,Chittagong,96.0,False,Very satisfied with the quality.,309.53,0
14984,Ira G.,64.0,31625.0,2024-10-19,Engineering,Female,Bangladesh,Rajshahi,122.3,True,Good value for money.,81.24,0
14985,Alice T.,38.0,88163.0,2015-12-28,Sales,Male,United Kingdom,Khulna,86.8,False,Good value for money.,277.83,0
14986,Frank R.,61.0,76524.0,2023-06-09,Marketing,Male,Bangladesh,Dhaka,70.1,True,Product met all expectations.,470.02,0
14987,John Q.,41.0,101893.0,2020-10-07,Finance,Female,United States,Khulna,84.8,True,"Excellent product, highly recommend!",103.85,0
14988,Grace Q.,42.0,73000.0,2010-06-24,Finance,Female,Bangladesh,Rajshahi,45.5,False,Product met all expectations.,175.21,0
14989,Frank X.,39.0,107399.0,2014-11-11,Sales,Female,United States,Sylhet,78.9,False,Would buy again without hesitation.,211.75,0
14990,Grace G.,50.0,39474.0,2017-03-28,Sales,Male,United Kingdom,Khulna,120.4,False,Product met all expectations.,346.68,0
14991,Frank Q.,44.0,44196.0,2011-08-09,Marketing,Male,Bangladesh,Khulna,72.7,False,Very satisfied with the quality.,244.98000000000002,0
14992,Bob H.,24.0,77040.0,2010-04-05,Engineering,Male,United Kingdom,Chittagong,62.0,True,Good value for money.,8.01,0
14993,John F.,20.0,41646.0,2016-10-23,Engineering,Female,Bangladesh,Rajshahi,109.1,False,No Review,56.49,0
14994,Frank T.,34.0,46302.0,2016-10-19,Sales,Male,Bangladesh,Dhaka,121.9,True,Good value for money.,256.52,0
14995,Alice E.,26.0,81465.0,2013-09-12,Sales,Male,United States,Rajshahi,66.0,True,No Review,390.26,0
14996,Grace B.,56.0,109612.0,2016-11-19,Sales,Male,United States,Chittagong,115.0,True,Would buy again without hesitation.,168.21,0
14997,John V.,54.0,92898.0,2023-06-09,HR,Male,Bangladesh,Chittagong,79.0,False,Product met all expectations.,397.63,0
14998,Grace Q.,42.0,44817.0,2020-10-23,HR,Male,Bangladesh,Rajshahi,117.2,False,Delivery was fast and packaging great.,424.74,0
14999,Charlie Z.,44.0,71619.0,2013-08-04,Finance,Male,United States,Khulna,68.4,True,"Excellent product, highly recommend!",358.87,0
15000,Alice X.,27.0,84087.0,2020-03-15,Engineering,Female,Bangladesh,Rajshahi,70.2,False,"Excellent product, highly recommend!",403.92,0
15001,John S.,24.0,94972.0,2018-02-14,Finance,Female,United States,Chittagong,94.6,True,Very satisfied with the quality.,488.75,0
15002,Charlie O.,43.0,54244.0,2010-11-23,Engineering,Female,Bangladesh,Rajshahi,89.3,True,"Excellent product, highly recommend!",24.52,0
15003,Hasan J.,22.0,59705.0,2023-06-09,Sales,Male,United States,Khulna,85.8,False,No Review,262.28,0
15004,Frank T.,32.0,75294.0,2024-07-16,Engineering,Male,United States,Chittagong,82.8,True,Delivery was fast and packaging great.,63.2,0
15005,Hasan P.,28.0,75294.0,2023-01-13,Engineering,Female,United Kingdom,Sylhet,111.9,True,Delivery was fast and packaging great.,414.66,0
15006,Grace J.,20.0,81289.0,2017-03-14,Engineering,Female,Bangladesh,Sylhet,114.0,False,No Review,191.43,0
15007,Diana C.,18.0,113654.0,2023-06-09,Finance,Female,United States,Sylhet,113.6,False,Would buy again without hesitation.,179.38,0
15008,Charlie W.,41.0,35413.0,2013-12-29,HR,Male,United States,Dhaka,59.7,False,Very satisfied with the quality.,166.99,0
15009,Bob F.,25.0,57063.0,2017-06-06,Engineering,Male,Bangladesh,Rajshahi,69.7,False,Good value for money.,484.15,0
15010,Charlie S.,56.0,80668.0,2023-03-11,HR,Female,Bangladesh,Dhaka,102.1,True,Very satisfied with the quality.,203.63,0
15011,Diana Q.,50.0,57541.0,2010-08-10,Finance,Male,United States,Khulna,71.5,True,No Review,265.67,1
15012,Diana P.,51.0,15000.0,2011-12-20,Finance,Female,United States,Khulna,70.5,True,Very satisfied with the quality.,443.24,0
15013,Frank S.,48.0,117828.0,2020-02-03,Finance,Male,Bangladesh,Sylhet,45.9,False,Product met all expectations.,397.22,0
15014,Frank R.,30.0,109432.0,2015-09-12,Sales,Female,United Kingdom,Sylhet,69.2,True,Would buy again without hesitation.,431.44,0
15015,Hasan U.,29.0,94500.0,2020-06-01,Engineering,Female,United States,Chittagong,126.1,True,Good value for money.,352.21,0
15016,Diana G.,38.0,75294.0,2023-06-09,HR,Female,United Kingdom,Rajshahi,66.9,False,No Review,424.26,0
15017,Frank P.,18.0,68973.0,2024-05-27,Engineering,Female,Bangladesh,Dhaka,111.6,False,No Review,48.67,0
15018,John B.,29.0,99467.0,2018-11-08,Sales,Female,United States,Rajshahi,115.1,True,Would buy again without hesitation.,227.2,0
15019,John U.,28.0,37679.0,2020-04-21,HR,Female,Bangladesh,Chittagong,115.5,True,Very satisfied with the quality.,51.75,0
15020,Charlie I.,30.0,63569.0,2010-09-19,Sales,Male,United States,Sylhet,93.0,False,Delivery was fast and packaging great.,244.98000000000002,0
15021,Bob B.,65.0,103839.0,2021-10-04,Sales,Male,United States,Dhaka,92.0,False,Product met all expectations.,190.95,0
15022,Charlie C.,61.0,118248.0,2018-08-18,Finance,Male,United States,Rajshahi,81.2,False,Delivery was fast and packaging great.,342.95,0
15023,Grace D.,56.0,110772.0,2011-01-01,Engineering,Female,United States,Rajshahi,119.5,False,good,112.31,0
15024,Diana K.,49.0,45414.0,2022-01-18,Finance,Male,Bangladesh,Khulna,109.0,False,Good value for money.,26.69,0
15025,Alice P.,22.0,70518.0,2023-06-09,Engineering,Male,Bangladesh,Rajshahi,120.6,True,Would buy again without hesitation.,5.91,0
15026,Bob W.,40.0,70533.0,2012-01-18,Engineering,Male,Bangladesh,Khulna,127.6,False,Very satisfied with the quality.,431.97,1
15027,Alice F.,32.0,115383.0,2016-06-06,Finance,Female,Bangladesh,Chittagong,68.5,False,Very satisfied with the quality.,272.0,0
15028,Ira N.,46.0,70218.0,2023-04-22,Sales,Female,United States,Rajshahi,62.7,True,Very satisfied with the quality.,125.87,0
15029,Grace A.,63.0,99134.0,2023-06-09,Sales,Female,Bangladesh,Dhaka,63.0,False,Delivery was fast and packaging great.,368.78,0
15030,Frank N.,33.0,39086.0,2016-06-29,Finance,Female,United States,Sylhet,61.0,False,Very satisfied with the quality.,93.68,0
15031,Charlie N.,54.0,61204.0,2013-02-24,HR,Male,United States,Dhaka,118.1,True,"Excellent product, highly recommend!",131.28,0
15032,Eve K.,35.0,35256.0,2019-12-24,Engineering,Female,United States,Khulna,105.0,False,Good value for money.,243.1,0
15033,Ira D.,63.0,105139.0,2018-05-06,HR,Female,United States,Rajshahi,107.0,False,Very satisfied with the quality.,244.98000000000002,0
15034,Charlie H.,25.0,112651.0,2019-05-10,Finance,Female,Bangladesh,Sylhet,92.2,True,Very satisfied with the quality.,11.96,0
15035,Diana A.,60.0,92078.0,2022-12-20,HR,Female,United States,Rajshahi,92.0,False,Would buy again without hesitation.,345.28,0
15036,John S.,58.0,76922.0,2020-08-10,Sales,Female,United Kingdom,Dhaka,58.3,False,Very satisfied with the quality.,404.0,0
15037,Grace Y.,28.0,75294.0,2011-09-23,Sales,Female,Bangladesh,Rajshahi,87.0,False,Good value for money.,167.56,0
15038,Eve V.,48.0,89050.0,2018-11-29,Engineering,Male,United States,Sylhet,89.9,True,Would buy again without hesitation.,477.89,0
15039,Hasan A.,38.0,105556.0,2021-09-18,Finance,Female,Bangladesh,Khulna,102.3,False,No Review,77.58,0
15040,Ira Q.,43.0,88073.0,2023-06-09,Engineering,Male,United States,Dhaka,97.8,True,No Review,373.97,0
15041,Bob T.,19.0,46282.0,2012-04-21,Engineering,Male,Bangladesh,Dhaka,78.1,True,Product met all expectations.,21.59,0
15042,Diana W.,41.0,116962.0,2017-02-25,Marketing,Male,United Kingdom,Chittagong,78.2,False,Good value for money.,427.21,0
15043,Ira I.,34.0,117644.0,2018-03-24,HR,Male,United States,Chittagong,111.7,False,Would buy again without hesitation.,244.98000000000002,0
15044,Frank H.,54.0,89837.0,2013-02-27,Sales,Male,Bangladesh,Sylhet,105.2,False,Would buy again without hesitation.,51.85,0
15045,Alice D.,50.0,37453.0,2018-01-13,HR,Male,United States,Dhaka,118.8,True,good,223.8,0
15046,Grace U.,52.0,38137.0,2023-06-09,HR,Male,United States,Dhaka,60.0,False,"Excellent product, highly recommend!",250.4,0
15047,Hasan Q.,41.0,90621.0,2024-03-29,Engineering,Female,Bangladesh,Rajshahi,45.3,True,"Excellent product, highly recommend!",244.18,0
15048,Frank M.,37.0,97677.0,2014-05-17,Sales,Female,United States,Khulna,69.7,False,Good value for money.,233.4,0
15049,Alice E.,52.0,57276.0,2024-06-09,Engineering,Female,Bangladesh,Khulna,79.6,True,"Excellent product, highly recommend!",342.84,1
15050,Ira Z.,44.0,52366.0,2023-06-09,HR,Male,United Kingdom,Sylhet,99.8,False,Very satisfied with the quality.,134.59,0
15051,Charlie P.,41.0,49333.0,2018-12-26,Finance,Male,United States,Sylhet,51.5,False,No Review,396.67,0
15052,Eve D.,52.0,75294.0,2018-01-04,HR,Female,United Kingdom,Sylhet,59.4,False,"Excellent product, highly recommend!",402.06,0
15053,Charlie C.,60.0,93226.0,2011-04-26,Finance,Male,United States,Khulna,47.1,True,Delivery was fast and packaging great.,450.24,0
15054,Diana X.,22.0,51684.0,2023-06-09,Marketing,Female,United States,Sylhet,62.7,False,Very satisfied with the quality.,306.43,0
15055,Diana U.,27.0,113476.0,2011-01-04,Engineering,Male,United Kingdom,Sylhet,128.9,True,Good value for money.,429.15,0
15056,Grace D.,46.0,118623.0,2022-04-09,Sales,Female,Bangladesh,Sylhet,124.8,False,Very satisfied with the quality.,68.21,0
15057,Charlie G.,22.0,106595.0,2020-09-05,HR,Male,United States,Sylhet,116.0,False,Good value for money.,334.57,0
15058,Grace F.,60.0,119425.0,2012-08-04,Finance,Male,Bangladesh,Dhaka,63.6,False,"Excellent product, highly recommend!",55.31,0
15059,Frank Z.,42.0,43116.0,2021-12-30,Engineering,Female,Bangladesh,Chittagong,103.3,True,No Review,238.7,0
15060,Eve G.,41.0,107993.0,2014-08-22,HR,Female,United States,Khulna,57.2,False,Good value for money.,206.5,0
15061,Charlie W.,18.0,111931.0,2015-01-16,Engineering,Male,United States,Chittagong,86.4,False,"Excellent product, highly recommend!",14.61,0
15062,Charlie T.,55.0,69682.0,2023-06-09,HR,Male,United States,Dhaka,99.5,False,Delivery was fast and packaging great.,270.73,0
15063,Frank S.,50.0,103666.0,2021-06-11,Marketing,Male,Bangladesh,Dhaka,55.6,False,Product met all expectations.,380.87,0
